0.06,3.1,0.922806,0.930142,0.385134,0.65038,0.214919,0
0.12,3.0,0.941141,0.92156,0.742518,0.666159,0.211698,0
0.18,3.0,0.9362,0.923464,0.682005,0.662236,0.212651,0
0.24,2.9,0.915535,0.923755,0.400426,0.654866,0.21665,0
0.3,2.9,0.928996,0.914572,0.328908,0.663549,0.212761,0
0.36,3.3,0.942601,0.906486,0.557985,0.671211,0.211858,0
0.42,2.8,0.908114,0.934898,0.37437,0.657671,0.21911,0
0.48,3.0,0.92851,0.903294,0.418464,0.666709,0.213726,0
0.54,2.9,0.946836,0.945715,0.90538,0.661884,0.21589,0
0.6,3.3,0.934784,0.946068,0.736132,0.66365,0.217782,0
0.66,3.4,0.962314,0.950781,0.948971,0.676908,0.213126,0
0.72,3.1,0.915588,0.928468,0.699903,0.66373,0.215535,0
0.78,3.1,0.94673,0.961659,0.928802,0.66719,0.217214,0
0.84,3.5,0.925752,0.955036,0.45517,0.668765,0.215299,0
0.9,3.8,0.957581,0.935216,0.844472,0.681498,0.21083,0
0.96,3.2,0.941421,0.934434,0.596952,0.6771,0.20587,0
1.02,3.0,0.946725,0.949172,0.946119,0.673455,0.209402,0
1.08,3.7,0.960109,0.952285,0.810192,0.682995,0.207341,0
1.14,3.5,0.939452,0.916023,0.707902,0.679106,0.20489,0
1.2,3.2,0.916212,0.929512,0.324474,0.677282,0.203001,0
1.26,3.2,0.915114,0.915426,0.305414,0.676205,0.203341,0
1.32,3.4,0.941738,0.95099,0.59797,0.690046,0.188077,0
1.38,3.3,0.962355,0.962767,0.826881,0.690927,0.183491,0
1.44,2.9,0.924936,0.949853,0.756418,0.760408,0.00284088,1
1.5,3.6,0.954974,0.967247,0.771516,0.692681,0.18007,1
1.56,3.4,0.964598,0.964443,0.878875,0.708754,0.122089,1
1.62,3.4,0.969877,0.977948,0.925289,0.700031,0.161916,1
1.68,2.9,0.923882,0.939609,0.732148,0.729251,0.0048442,1
1.74,3.7,0.943258,0.961724,0.584806,0.70167,0.166837,1
1.8,3.0,0.947776,0.947482,0.777648,0.771532,0.00321163,1
1.86,3.4,0.960524,0.93877,0.784197,0.780149,0.00490238,1
1.92,2.7,0.921837,0.947538,0.838498,0.837278,0.0047238,1
1.98,2.5,0.913417,0.934682,0.823412,0.835346,0.00492444,1
2.04,2.8,0.937271,0.940283,0.830299,0.829111,0.00256513,1
2.1,2.7,0.948505,0.926839,0.864491,0.859702,0.00244528,1
2.16,2.6,0.949733,0.940772,0.8575,0.845316,0.00425679,1
2.22,2.5,0.939182,0.924281,0.852693,0.855289,0.00346402,1
2.28,2.3,0.934079,0.928281,0.858895,0.860854,0.00451162,1
2.34,2.5,0.952109,0.931057,0.871442,0.868666,0.00359232,1
2.4,2.3,0.947389,0.92409,0.891372,0.891867,0.00148628,1
2.46,2.2,0.92028,0.943725,0.871282,0.875198,0.0038413,1
2.52,2.2,0.921386,0.951663,0.881476,0.880731,0.00359368,1
2.58,1.9,0.929507,0.922709,0.867302,0.864189,0.00495121,1
2.64,2.3,0.928575,0.928677,0.856089,0.858645,0.00396787,1
2.7,2.1,0.951705,0.920815,0.897644,0.898865,0.00280902,1
2.76,2.0,0.924335,0.944204,0.876926,0.878092,0.00481911,1
2.82,1.7,0.924952,0.925282,0.882049,0.877853,0.00289606,1
2.88,1.8,0.920346,0.927937,0.884981,0.886521,0.00450658,1
2.94,1.9,0.931341,0.9081,0.8785,0.884672,0.00426978,1
3.0,1.8,0.928164,0.924015,0.88225,0.883908,0.00323287,1
